Level of education,Country,Year,percentage,income,lead_data,diff,status
secondary,Sudan,2015,45.623714855741554,LM,44.131939767624225,-1,Worsening
secondary,Sudan,2016,44.131939767624225,LM,46.6217413385329,2,Improving
secondary,Sudan,2017,46.6217413385329,LM,45.864185216426044,-1,Worsening
secondary,Suriname,2014,73.34948087083386,UM,77.46789925959483,4,Improving
secondary,Sweden,2014,132.94213188173902,H,140.43676026765957,7,Improving
secondary,Sweden,2015,140.43676026765957,H,144.90934850426302,4,Improving
secondary,Sweden,2016,144.90934850426302,H,152.86068219925423,8,Improving
secondary,Sweden,2017,152.86068219925423,H,151.70455191087405,-1,Worsening
secondary,Switzerland,2015,101.47371132828884,H,102.56538347033208,1,Improving
secondary,Switzerland,2016,102.56538347033208,H,102.48742568190848,-0,Stagnant
secondary,Switzerland,2017,102.48742568190848,H,102.57067676519243,0,Stagnant
secondary,Thailand,2014,120.33229684357865,UM,120.65117460009103,0,Stagnant
secondary,Thailand,2015,120.65117460009103,UM,118.62590833563809,-2,Worsening
secondary,Thailand,2016,118.62590833563809,UM,116.73394381812744,-2,Worsening
secondary,Thailand,2017,116.73394381812744,UM,117.73881307163603,1,Improving
secondary,Thailand,2018,117.73881307163603,UM,115.15266473866465,-3,Worsening
secondary,Timor-Leste,2014,68.40022774196146,LM,72.38723256569004,4,Improving
secondary,Timor-Leste,2015,72.38723256569004,LM,77.01400882748032,5,Improving
secondary,Timor-Leste,2016,77.01400882748032,LM,81.0314160751261,4,Improving
secondary,Timor-Leste,2017,81.0314160751261,LM,83.61745625472867,3,Improving
secondary,Timor-Leste,2018,83.61745625472867,LM,86.5352703758819,3,Improving
secondary,Tonga,2014,96.4727882383286,UM,100.8617938078519,4,Improving
secondary,Tunisia,2014,87.66381504360808,UM,88.22575336902216,1,Improving
secondary,Tunisia,2015,88.22575336902216,LM,92.8658032002597,5,Improving
secondary,Turkey,2014,102.87098492384618,UM,102.83773735898714,-0,Stagnant
secondary,Turkey,2015,102.83773735898714,UM,102.74053094104075,-0,Stagnant
secondary,Turkey,2016,102.74053094104075,UM,105.99227408951863,3,Improving
secondary,Turkey,2017,105.99227408951863,UM,104.47883364479056,-2,Worsening
secondary,Turks and Caicos Islands,2014,67.95497185741088,H,72.51440922190201,5,Improving
secondary,Tuvalu,2014,78.70249017038007,UM,82.84061696658098,4,Improving
secondary,Tuvalu,2015,82.84061696658098,UM,71.03099304237824,-12,Worsening
secondary,Tuvalu,2018,66.72794117647058,UM,41.133896260554884,-26,Worsening
secondary,United Arab Emirates,2016,95.34329286463934,H,104.9479311467857,10,Improving
secondary,Uruguay,2014,110.98856155688466,H,112.12948324856677,1,Improving
secondary,Uruguay,2015,112.12948324856677,H,115.95511685818008,4,Improving
secondary,Uruguay,2016,115.95511685818008,H,120.22431417456762,4,Improving
secondary,Uruguay,2017,120.22431417456762,H,121.17624223602483,1,Improving
secondary,Uzbekistan,2014,92.0111584158349,LM,91.8459389204743,-0,Stagnant
secondary,Uzbekistan,2015,91.8459389204743,LM,92.60662186635533,1,Improving
secondary,Uzbekistan,2016,92.60662186635533,LM,93.33636391535853,1,Improving
secondary,Uzbekistan,2017,93.33636391535853,LM,94.9880725087562,2,Improving
secondary,Uzbekistan,2018,94.9880725087562,LM,97.41874392631912,2,Improving
upper secondary,Afghanistan,2014,41.41252521038219,L,40.16763178093126,-1,Worsening
upper secondary,Afghanistan,2015,40.16763178093126,L,39.0223215028866,-1,Worsening
upper secondary,Afghanistan,2016,39.0223215028866,L,39.851707140721786,1,Improving
upper secondary,Afghanistan,2017,39.851707140721786,L,40.79103715613622,1,Improving
upper secondary,Albania,2014,97.67036725143191,UM,94.74075878118742,-3,Worsening
upper secondary,Albania,2015,94.74075878118742,UM,93.05412812607057,-2,Worsening
upper secondary,Albania,2016,93.05412812607057,UM,94.21155613530581,1,Improving
upper secondary,Albania,2017,94.21155613530581,UM,92.13709058538232,-2,Worsening
upper secondary,Albania,2018,92.13709058538232,UM,92.68726807523302,1,Improving
upper secondary,Antigua and Barbuda,2014,84.60045292785506,H,84.77835723598436,0,Stagnant
upper secondary,Antigua and Barbuda,2017,90.95528455284553,H,103.76901798063625,13,Improving
upper secondary,Argentina,2014,83.88942255866041,H,85.14555671494625,1,Improving
upper secondary,Argentina,2015,85.14555671494625,UM,86.36075031348484,1,Improving
upper secondary,Argentina,2016,86.36075031348484,UM,86.62382057953884,0,Stagnant
upper secondary,Argentina,2017,86.62382057953884,H,86.3880363392278,-0,Stagnant
upper secondary,Armenia,2014,91.06243173730755,LM,89.81414366694545,-1,Worsening
upper secondary,Armenia,2018,68.31648004735362,UM,80.26279309252217,12,Improving
upper secondary,Australia,2015,221.63252579945515,H,216.61725003230217,-5,Worsening
upper secondary,Australia,2016,216.61725003230217,H,211.1183751448102,-5,Worsening
upper secondary,Australia,2017,211.1183751448102,H,178.04963754221353,-33,Worsening
upper secondary,Austria,2014,99.77269708665851,H,100.54134585263111,1,Improving
upper secondary,Austria,2015,100.54134585263111,H,100.35442395456302,-0,Stagnant
upper secondary,Austria,2016,100.35442395456302,H,98.85203952875258,-2,Worsening
upper secondary,Austria,2017,98.85203952875258,H,98.01917310905333,-1,Worsening
upper secondary,Azerbaijan,2018,84.55837715529135,UM,81.62523516411258,-3,Worsening
upper secondary,Bahrain,2014,97.60740134127177,H,102.84711299550935,5,Improving
upper secondary,Bahrain,2015,102.84711299550935,H,106.83835565905055,4,Improving
upper secondary,Bahrain,2016,106.83835565905055,H,105.14968446111348,-2,Worsening
upper secondary,Bahrain,2017,105.14968446111348,H,97.84998417554594,-7,Worsening
upper secondary,Bahrain,2018,97.84998417554594,H,95.98148620290651,-2,Worsening
upper secondary,Bangladesh,2015,50.02308923701193,LM,58.458140420880476,8,Improving
upper secondary,Bangladesh,2016,58.458140420880476,LM,54.6509283644034,-4,Worsening
upper secondary,Bangladesh,2017,54.6509283644034,LM,58.55132366704089,4,Improving
upper secondary,Bangladesh,2018,58.55132366704089,LM,58.81481318164094,0,Stagnant
upper secondary,Barbados,2014,111.22867345589206,H,110.59489339299815,-1,Worsening
upper secondary,Barbados,2015,110.59489339299815,H,111.56061796281749,1,Improving
upper secondary,Barbados,2016,111.56061796281749,H,111.33993743482795,-0,Stagnant
upper secondary,Barbados,2017,111.33993743482795,H,109.0767026956635,-2,Worsening
upper secondary,Barbados,2018,109.0767026956635,H,106.18935221610282,-3,Worsening
upper secondary,Belarus,2014,109.6502000338393,UM,113.05150807858777,3,Improving
upper secondary,Belarus,2015,113.05150807858777,UM,116.59554618799991,4,Improving
upper secondary,Belarus,2016,116.59554618799991,UM,118.65999040677609,2,Improving
upper secondary,Belarus,2017,118.65999040677609,UM,115.42231794632983,-3,Worsening
upper secondary,Belgium,2014,154.99121651295565,H,155.48846813481555,0,Stagnant
upper secondary,Belgium,2015,155.48846813481555,H,154.96313411440218,-1,Worsening
upper secondary,Belgium,2016,154.96313411440218,H,152.4659178014022,-2,Worsening
upper secondary,Belgium,2017,152.4659178014022,H,149.68513326500252,-3,Worsening
upper secondary,Belize,2014,58.47023261926666,UM,59.68128522381292,1,Improving
upper secondary,Belize,2015,59.68128522381292,UM,65.72252483178468,6,Improving
upper secondary,Belize,2016,65.72252483178468,UM,61.41742275236343,-4,Worsening
upper secondary,Belize,2017,61.41742275236343,UM,60.520852991130404,-1,Worsening
upper secondary,Belize,2018,60.520852991130404,UM,61.68241847656005,1,Improving
upper secondary,Benin,2014,35.94393833652231,L,38.806730103858506,3,Improving
upper secondary,Benin,2015,38.806730103858506,L,37.32667841122306,-1,Worsening
upper secondary,Bermuda,2014,70.67183462532299,H,71.00262123197903,0,Stagnant
upper secondary,Bhutan,2014,67.62442110755985,LM,68.29897759984118,1,Improving
upper secondary,Bhutan,2015,68.29897759984118,LM,65.97972746190509,-2,Worsening
upper secondary,Bhutan,2016,65.97972746190509,LM,69.71183323114654,4,Improving
upper secondary,Bhutan,2017,69.71183323114654,LM,72.93006847893754,3,Improving
upper secondary,Brazil,2014,95.0108702894337,UM,91.83415013162056,-3,Worsening
upper secondary,Brazil,2015,91.83415013162056,UM,92.84229250109819,1,Improving
upper secondary,Brazil,2016,92.84229250109819,UM,93.26703599899314,0,Stagnant
upper secondary,Brazil,2017,93.26703599899314,UM,97.97051367855634,5,Improving
upper secondary,British Virgin Islands,2015,76.17370892018779,H,77.41935483870968,1,Improving
upper secondary,Brunei Darussalam,2014,96.38394119310149,H,93.24776153235861,-3,Worsening
upper secondary,Brunei Darussalam,2015,93.24776153235861,H,89.9662972695076,-3,Worsening
upper secondary,Brunei Darussalam,2016,89.9662972695076,H,87.47873720628515,-2,Worsening
upper secondary,Brunei Darussalam,2017,87.47873720628515,H,87.90715306330738,0,Stagnant
upper secondary,Brunei Darussalam,2018,87.90715306330738,H,85.82288215806909,-2,Worsening
upper secondary,Bulgaria,2014,111.08468733659973,UM,112.95831587852265,2,Improving
upper secondary,Bulgaria,2015,112.95831587852265,UM,111.46056777047862,-1,Worsening
upper secondary,Bulgaria,2016,111.46056777047862,UM,110.79782446086945,-1,Worsening
upper secondary,Bulgaria,2017,110.79782446086945,UM,121.37381827951572,11,Improving
upper secondary,Burkina Faso,2014,12.898218514546345,L,13.408625919061345,1,Improving
upper secondary,Burkina Faso,2015,13.408625919061345,L,15.361411593294424,2,Improving
upper secondary,Burkina Faso,2016,15.361411593294424,L,16.81311656447767,1,Improving
upper secondary,Burkina Faso,2017,16.81311656447767,L,18.373571715343584,2,Improving
upper secondary,Burkina Faso,2018,18.373571715343584,L,22.825443455856643,4,Improving
upper secondary,Burundi,2014,21.463480617521125,L,26.492142884766608,5,Improving
upper secondary,Burundi,2015,26.492142884766608,L,29.39674008145783,3,Improving
upper secondary,Burundi,2016,29.39674008145783,L,41.086577146790944,12,Improving
upper secondary,Burundi,2017,41.086577146790944,L,44.34822766985146,3,Improving
upper secondary,Burundi,2018,44.34822766985146,L,40.99781964029211,-3,Worsening
upper secondary,Cameroon,2014,42.553780205138466,LM,44.34843605744096,2,Improving
upper secondary,Cameroon,2015,44.34843605744096,LM,45.20444184116094,1,Improving
upper secondary,Canada,2014,118.09685394652236,H,118.9992700298537,1,Improving
upper secondary,Canada,2015,118.9992700298537,H,115.4462377532035,-4,Worsening
upper secondary,Canada,2016,115.4462377532035,H,117.05303571369798,2,Improving
upper secondary,Canada,2017,117.05303571369798,H,117.75336240774226,1,Improving
upper secondary,Cabo Verde,2014,76.0957305921675,LM,76.97673664060218,1,Improving
upper secondary,Cabo Verde,2015,76.97673664060218,LM,76.98858965505903,0,Stagnant
upper secondary,Cabo Verde,2016,76.98858965505903,LM,76.10165539752856,-1,Worsening
upper secondary,Cabo Verde,2017,76.10165539752856,LM,71.05518556942539,-5,Worsening
upper secondary,Central African Republic,2016,9.562507734731245,L,9.411706182650276,-0,Stagnant
upper secondary,Chad,2015,17.178934000359384,L,16.67856884774135,-1,Worsening
upper secondary,Chad,2016,16.67856884774135,L,15.713660721804695,-1,Worsening
upper secondary,Chad,2017,15.713660721804695,L,15.110467430546526,-1,Worsening
upper secondary,Chad,2018,15.110467430546526,L,16.877825014634894,2,Improving
upper secondary,Chile,2014,98.19834135127728,H,100.04924174498011,2,Improving
upper secondary,Chile,2015,100.04924174498011,H,100.60428746523358,1,Improving
upper secondary,Chile,2016,100.60428746523358,H,101.45404137385133,1,Improving
upper secondary,Chile,2017,101.45404137385133,H,102.6187800204677,1,Improving
upper secondary,China,2014,81.66283318458389,UM,79.12897978068376,-3,Worsening
upper secondary,China,2015,79.12897978068376,UM,77.93795904728145,-1,Worsening
upper secondary,China,2016,77.93795904728145,UM,78.00571226321527,0,Stagnant
upper secondary,China,2017,78.00571226321527,UM,79.24366694450545,1,Improving
upper secondary,China,2018,79.24366694450545,UM,79.39263688475924,0,Stagnant
upper secondary,Colombia,2014,78.38009102921745,UM,78.4870012482751,0,Stagnant
upper secondary,Colombia,2015,78.4870012482751,UM,79.46392382969452,1,Improving
upper secondary,Colombia,2016,79.46392382969452,UM,79.49131514372688,0,Stagnant
upper secondary,Colombia,2017,79.49131514372688,UM,79.57271256800402,0,Stagnant
upper secondary,Colombia,2018,79.57271256800402,UM,82.18971229025662,3,Improving
upper secondary,Comoros,2017,45.597117088097924,L,45.33865644208155,-0,Stagnant
upper secondary,Costa Rica,2014,101.87007874015748,UM,108.887857515809,7,Improving
upper secondary,Costa Rica,2015,108.887857515809,UM,115.3816743572841,6,Improving
upper secondary,Costa Rica,2016,115.3816743572841,UM,119.95994389447846,5,Improving
upper secondary,Costa Rica,2017,119.95994389447846,UM,126.19037786495974,6,Improving
upper secondary,Costa Rica,2018,126.19037786495974,UM,143.58781287038974,17,Improving
upper secondary,Côte d'Ivoire,2014,25.27917571828415,LM,26.9693194906726,2,Improving
upper secondary,Côte d'Ivoire,2015,26.9693194906726,LM,27.960222343604407,1,Improving
upper secondary,Côte d'Ivoire,2016,27.960222343604407,LM,30.09567934341125,2,Improving
upper secondary,Côte d'Ivoire,2017,30.09567934341125,LM,32.4676621487097,2,Improving
upper secondary,Côte d'Ivoire,2018,32.4676621487097,LM,34.02002719180872,2,Improving
upper secondary,Croatia,2014,94.41182281982562,H,92.0402928174555,-2,Worsening
upper secondary,Croatia,2015,92.0402928174555,H,89.75042165495691,-2,Worsening
upper secondary,Croatia,2016,89.75042165495691,UM,89.2313591635252,-1,Worsening
upper secondary,Croatia,2017,89.2313591635252,H,90.44755949517854,1,Improving
upper secondary,Cuba,2014,95.37645437353761,UM,96.16984617652614,1,Improving
upper secondary,Cuba,2015,96.16984617652614,UM,99.74655138893118,4,Improving
upper secondary,Cuba,2016,99.74655138893118,UM,101.65332576721194,2,Improving
upper secondary,Cuba,2017,101.65332576721194,UM,103.86275633173969,2,Improving
upper secondary,Cuba,2018,103.86275633173969,UM,106.47603049031935,3,Improving
upper secondary,Cyprus,2014,98.42756240212215,H,99.94340125183113,2,Improving
upper secondary,Cyprus,2015,99.94340125183113,H,99.40482263714587,-1,Worsening
upper secondary,Cyprus,2016,99.40482263714587,H,100.28907773753136,1,Improving
upper secondary,Cyprus,2017,100.28907773753136,H,99.4873607919392,-1,Worsening
upper secondary,Denmark,2014,141.74071781051404,H,142.67516506863743,1,Improving
upper secondary,Denmark,2015,142.67516506863743,H,139.17231537638244,-4,Worsening
upper secondary,Denmark,2016,139.17231537638244,H,138.50807396369294,-1,Worsening
upper secondary,Denmark,2017,138.50807396369294,H,138.06713512486942,-0,Stagnant
upper secondary,Djibouti,2014,39.60026723082063,LM,39.7693514161823,0,Stagnant
upper secondary,Djibouti,2015,39.7693514161823,LM,40.927890006065844,1,Improving
upper secondary,Djibouti,2016,40.927890006065844,LM,39.84980353273842,-1,Worsening
upper secondary,Djibouti,2017,39.84980353273842,LM,44.46458321890848,5,Improving
upper secondary,Djibouti,2018,44.46458321890848,LM,43.16123849861253,-1,Worsening
upper secondary,Dominica,2014,75.41774972150019,UM,75.85127201565558,0,Stagnant
upper secondary,Dominica,2015,75.85127201565558,UM,84.19966996699671,8,Improving
upper secondary,Dominican Republic,2014,75.40245566166439,UM,75.23339402942786,-0,Stagnant
upper secondary,Dominican Republic,2015,75.23339402942786,UM,68.77716093912814,-6,Worsening
upper secondary,Dominican Republic,2016,68.77716093912814,UM,67.82833093327251,-1,Worsening
upper secondary,Dominican Republic,2017,67.82833093327251,UM,68.36645732512673,1,Improving
upper secondary,Dominican Republic,2018,68.36645732512673,UM,70.45735970337185,2,Improving
upper secondary,Ecuador,2014,94.1778679479716,UM,95.85175238756204,2,Improving
upper secondary,Ecuador,2015,95.85175238756204,UM,98.78861341704852,3,Improving
upper secondary,Ecuador,2016,98.78861341704852,UM,99.07096340291915,0,Stagnant
upper secondary,Ecuador,2017,99.07096340291915,UM,97.55669195579092,-2,Worsening
upper secondary,El Salvador,2014,57.90074781039951,LM,57.24959306275876,-1,Worsening
upper secondary,El Salvador,2015,57.24959306275876,LM,57.16903401278917,-0,Stagnant
upper secondary,El Salvador,2016,57.16903401278917,LM,56.13736253809962,-1,Worsening
upper secondary,El Salvador,2017,56.13736253809962,LM,57.029683354350226,1,Improving
upper secondary,Eritrea,2014,48.34315892901007,L,39.7318627214365,-9,Worsening
upper secondary,Eritrea,2017,33.045682461561235,L,30.452227879542715,-3,Worsening
upper secondary,Estonia,2014,108.8235294117647,H,114.58004953839225,6,Improving
upper secondary,Estonia,2015,114.58004953839225,H,123.77003545579745,9,Improving
upper secondary,Estonia,2016,123.77003545579745,H,130.0189841872608,6,Improving
upper secondary,Estonia,2017,130.0189841872608,H,131.13946473588555,1,Improving
upper secondary,Eswatini,2014,59.768893354717775,LM,61.91495103708844,2,Improving
upper secondary,Eswatini,2015,61.91495103708844,LM,72.17752905056159,10,Improving
upper secondary,Finland,2014,187.6174084607554,H,195.68143699615862,8,Improving
upper secondary,Finland,2015,195.68143699615862,H,201.24116723007668,6,Improving
upper secondary,Finland,2016,201.24116723007668,H,204.80252126758748,4,Improving
upper secondary,Finland,2017,204.80252126758748,H,205.4156419361919,1,Improving
upper secondary,France,2014,107.50148011433807,H,106.96103032752744,-1,Worsening
upper secondary,France,2015,106.96103032752744,H,106.36286841487117,-1,Worsening
